name,id,latitude,longitude,zipcode,rating,url
Mark Plus Lofts,gBQyhO7M1UKCtijoDlCb3g,40.675781,-73.956681,11238,1.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Northridge Coop Section 2,vbWplXDOtZNcbwHkLIi5fw,40.7578709,-73.8780286,11369,4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Edgewater Towne Center,0gbgnfxa4y5pqsqkq9WDKw,40.825033,-73.973404,7020,5,https://s3-media4.fl.yelpcdn.com/bphoto/u-jrt_fa6mHuOPeuuLR9TA/o.jpg
Batra Group Real Estate,Zz_KYjH8FUuK_ej8_A_tZw,40.74419846,-73.98539297,10016,5,https://s3-media4.fl.yelpcdn.com/bphoto/eheUwEUhkC52czkxVIVshA/o.jpg
Clinton Street Lofts,Wtapo9HjkOug48ewkLwg3g,40.73613,-74.1707799,7102,4,https://s3-media1.fl.yelpcdn.com/bphoto/6-UzKDOqB99UCXAkoxsUFw/o.jpg
230 W 105,3pncNdI47lb8zz5xltpkLw,40.80023736,-73.96746241,10025,5,https://s3-media2.fl.yelpcdn.com/bphoto/uVZYPhM-nVeaVDjVY1TLsQ/o.jpg
Andrew Jackson Condominium,3KMl-VvLeZaCe3UKUmpv0w,40.75002,-73.89567,11372,3,https://s3-media3.fl.yelpcdn.com/bphoto/oteLtTviaLv0ksgj8FkOEw/o.jpg
"Urban Real Estate of New York, LLC",-3wxpWW41r1L-K_6uwfr3Q,40.7371068,-73.9905693,10003,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/ve4-CksyTruaxpz0BbLJBA/o.jpg
Copperwood Real Estate,EJ2SsP_6qzG3hiTD96VUcA,40.77625,-73.95173,10028,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/ElPWlqVEMzm22ufLE_2Ttg/o.jpg
Time Equities,8ScKgzU31koJUr8_D5WxTw,40.73473358,-73.9940567,10003,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/77f5iBO-Liku_7hLgyFQqw/o.jpg
The Brompton,OZ0nn09jQrMzhAS12E4J2w,40.77807896,-73.9542143,10028,4,https://s3-media4.fl.yelpcdn.com/bphoto/zSGELo8ISZim-hSDPdZGhQ/o.jpg
27 on 27th,T98vIlN93-55lZhXaKDJrw,40.74937467,-73.94033794,11101,3,https://s3-media3.fl.yelpcdn.com/bphoto/APdlxnr-tJ5c94T9OMwqVw/o.jpg
Brick Real Estate,tbZhCCsQMYffkUNEuq0jcg,40.6912499,-73.9971,11201,2.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
151 East 80th Street,#NAME?,40.7756353,-73.9581411,10075,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/EM69Qv--6QcwxO9u2YQdzg/o.jpg
Silver Suites Residences,2-UkbupZN-YmKnSA5tGtzA,40.7608913,-73.9988421,10036,4,https://s3-media3.fl.yelpcdn.com/bphoto/t1ctBr8IvWL1I4Ho9lc07Q/o.jpg
Soho Lofts Jersey City,veKfOc8_DzKnV5IDRbY2yQ,40.73309369,-74.0452046,7310,4,https://s3-media3.fl.yelpcdn.com/bphoto/X_UeOxvx5c-UyAS3RSos9A/o.jpg
Merlot Management,SpODwN-1ZmfVpjE5kTcl0g,40.79114,-73.97306,10024,1.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Emily Sarrat,Wu31p7eyMnuExhKG9SsRfw,40.7261258,-73.9956614,10012,5,https://s3-media3.fl.yelpcdn.com/bphoto/dDefMXnA1SFgo_w5d5RiUw/o.jpg
Posthouse,UG60TzP6WspM4x1U9txMdA,40.69343,-73.96448,11205,2,https://s3-media3.fl.yelpcdn.com/bphoto/prTaQGgihlpuslkMYNK85A/o.jpg
S & H Equities,DqNVVILjNi5waqxVX9R52A,40.72197,-73.98765,10002,5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Little Wolf Cabinet Shop,4v2MQ59RN-Ac0couvBJbVg,40.77466,-73.9514,10028,5,https://s3-media3.fl.yelpcdn.com/bphoto/OHkaUqW2BLK1Mlb3BNaZvA/o.jpg
The Green,fx466ZkJzPV7_NrcXwkGaQ,40.79539,-74.19773,7003,4,https://s3-media1.fl.yelpcdn.com/bphoto/PBCgZSTvjA20ABffvhAR4w/o.jpg
TF Cornerstone,Cxa14NQBIjbHg2VLEPS4rg,40.7472382,-73.9559937,11109,3,https://s3-media2.fl.yelpcdn.com/bphoto/ZZG2MUXXtC1dmL8nTiwNEw/o.jpg
110 Livingston Development,gRMruanvmhEJQrKJj6JJeQ,40.69099,-73.98979,11201,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Avanguard Realty,Hnjl7TDns8LUVyBN1x8ZFw,40.7662961,-73.9205339,11102,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/sauvagqlxz1IKFmh0pMgjg/o.jpg
"New Vista Horizons, Inc.",FtokmI6ICY7aWxv0XvxMiQ,40.746505,-73.985473,10016,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/paHp6ioJgOfp8MS6d6YqDA/o.jpg
Avalon at Wesmont Station,jrOKJ2zihw0dJO4O3vTguQ,40.844326,-74.087406,7075,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/Vo3ABcVv46-9FhpdNeeOtA/o.jpg
71 Broadway Apartments,0-QfiqJD30CDXrr9pH4pAA,40.70736,-74.0122,10006,4,https://s3-media1.fl.yelpcdn.com/bphoto/_vlDWJTEg5oSoLqqDDW01w/o.jpg
Waters Edge At Elizabeth,CmbtdWQGggi7ll_-eMod4Q,40.64890109,-74.18346673,7206,3,https://s3-media3.fl.yelpcdn.com/bphoto/phRE1Dktjl_WBq1l8I6NMQ/o.jpg
Brooklyn Heights Real Estate,aCFsGbP5Y6Q9VEF-QaSJ8Q,40.694198,-73.992988,11201,4,https://s3-media4.fl.yelpcdn.com/bphoto/aam9mOUquSGZwU7d2WYmdw/o.jpg
River Crossing,zrt1YCzpLJOHmhdIiXsJ6w,40.78635,-73.9424379,10029,1.5,https://s3-media4.fl.yelpcdn.com/bphoto/9iu9tsGEjfLEb7eClsZLDg/o.jpg
Platinum Properties,bDFFcYOe8B-0620Xhypq9A,40.7051415,-74.0067386,10005,4,https://s3-media2.fl.yelpcdn.com/bphoto/UPn2g8U1PYmlMZOikBq2pQ/o.jpg
The Biltmore,de-hm_ew9WBcX3esBdjXPA,40.7604348,-73.9870458,10036,2,https://s3-media2.fl.yelpcdn.com/bphoto/S1Y_FWRAr6AtdNBliXlGYg/o.jpg
Crystal House,T29ENSXk_k9MEUAZzYQcog,40.855859,-73.862598,10462,5,https://s3-media2.fl.yelpcdn.com/bphoto/CeECsKThaZ57np2QuVz1Eg/o.jpg
Shore Towers Condominium,GrZq3-0HGhDjIIHmBhUEtA,40.776073,-73.929054,11102,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/4V8WlZ3o2L__SMaiRSapSw/o.jpg
Brooklyn Vertical,2WMddrAWup0zQvElZAJzBA,40.676372,-73.95071,11216,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/WvnGpZcTne3r1Aa9_923gA/o.jpg
Brooklyn Prime,heLa59igAtZEI_eSnvbKIg,40.71365,-73.95123,11211,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/BnCuuO947qJK3Poga9KfMA/o.jpg
Union Square Property Management,Xgco-Nyg_DT3QVHmxgrIRA,40.72863,-73.98805,10003,5,https://s3-media2.fl.yelpcdn.com/bphoto/ZLxQWs7_kQ7IknGzG8VgjA/o.jpg
La Premiere,u23PhsS6vIcTW2JtM5DU8Q,40.7647245,-73.9827009,10019,1.5,https://s3-media4.fl.yelpcdn.com/bphoto/ENJXpT6NzerhcjOxg1UkOA/o.jpg
Vandeck Builders,UDKDaPzC_5U_DQioRled7w,40.606554,-73.953013,11229,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/kpR0Ut3VM83i8XpLzLpi7g/o.jpg
Aamen Realty,91tYxZa4vOgQevakSKLWGQ,40.77479,-73.91186,11105,5,https://s3-media4.fl.yelpcdn.com/bphoto/cSckT4DANGUDnukVkSDS7g/o.jpg
Hunter's Point South Commons,qcVbeGp8XjF-c_3INBa8gg,40.74351454,-73.9591916,11101,1,https://s3-media3.fl.yelpcdn.com/bphoto/H8FUoADBBlGFT4l3OR2OTA/o.jpg
Margules Properties,u6LR73M7DMsf0ZE2vTijhg,40.74310827,-73.9800645,10016,2.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Doric Brokerage,ZeS-LBGPyMhLWQCWkESy9A,40.62571,-74.02377,11209,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Skyline New Rochelle,IrjNSkkXl1SLSJmNoKkH5Q,40.90926266,-73.78338043,10801,2,https://s3-media2.fl.yelpcdn.com/bphoto/GU-YUJI2KF8SMolxmXHGIg/o.jpg
The Clutter Whisperer of New York City,8NCzc4ieY9Iqzo_EaeU0WQ,40.748102,-73.974019,10016,4,https://s3-media2.fl.yelpcdn.com/bphoto/4frtzHDsPrkOs8whpYpxzg/o.jpg
Blueground,naFsJhAPxfMjWvDxCkS13Q,40.7484834,-73.9892864,10001,3,https://s3-media1.fl.yelpcdn.com/bphoto/NE0sL-IiHaLC3xQRp_c4uQ/o.jpg
Camelot at Bayonne,DsAjex0yIxL7Bcu7AChlIA,40.64794968,-74.13819451,7002,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/kf6NP6q74bNEJKF9jhWfiQ/o.jpg
One Day Bath NY,ottvCgb6kMIl7Zr7puJr4g,40.62374,-74.00365,11219,5,https://s3-media2.fl.yelpcdn.com/bphoto/KOCBhboFaHo9T42bvNkYCw/o.jpg
Marc 900 8th Avenue,9Ka5mXJLwVR_QGIgf-I6FQ,40.76429,-73.98439,10019,2,https://s3-media4.fl.yelpcdn.com/bphoto/cljuGe-f5pppzYKfOjW7dQ/o.jpg
Ivan Mijalkovic- Corcoran,S0f90B3oRLz9fzPzUpgsmQ,40.74458,-73.95378,11101,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/f89812TEodorZ11iFp4V3g/o.jpg
Berman Realty,20mNm-dhezhZEx-bNPCgZQ,40.67416125,-73.97581816,11215,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/671JXg3kTL36kinm_mpxJQ/o.jpg
Renoir House Apartments,voaCXRGfBjZa1dRQ3i4nsw,40.763812,-73.963477,10065,1.5,https://s3-media4.fl.yelpcdn.com/bphoto/sDpiWOxXqcvI9Sa4AJVg2w/o.jpg
Solil Management,8t6WhilIdbm1VLVQWYgSLQ,40.74899,-73.98625,10001,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
The Pearson Court Square,cjScf8e9YSjdF0ttIlbE-w,40.7443832,-73.94436124,11101,4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
TF Cornerstone,bbOkOXwPilEjYMgZjMRWcQ,40.70643,-74.0098,10005,2.5,https://s3-media4.fl.yelpcdn.com/bphoto/jtmSJDupmmgqHblI7cSCYg/o.jpg
Christie Property Group,5J6ff5HR-PbTof-OXQ9w6g,40.7077309,-74.0077612,10038,4,https://s3-media4.fl.yelpcdn.com/bphoto/9L8ghmS65hJqccWCJmT23g/o.jpg
Olympia House,iJUH9h8w5AraHvDYOAcYxQ,40.7514807,-73.9717502,10017,3,https://s3-media2.fl.yelpcdn.com/bphoto/CbAONazKvXXUwjY5jBleaA/o.jpg
50 Columbus,YcsYkbDTbERn8XxEHG9asA,40.7186737,-74.0397491,7302,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/6DBlG7JumUsYfqg9ZExtAw/o.jpg
The Corcoran Group - Brooklyn Heights,AZwbUKUH-0WvzCc2tVHmBA,40.694618,-73.994514,11201,3,https://s3-media3.fl.yelpcdn.com/bphoto/7BQaIhMzds_3WkF3nMG4Rw/o.jpg
Nycha Smith Houses,3Pe1zUePNAEh08xKFH056A,40.7086613,-73.9990228,10038,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/5jQdX5alK6DHdHggGSlC1w/o.jpg
Chatham 44 Condominium,8xdfVUzk0OT0UK_W3yUUxw,40.76066,-73.99428,10036,4,https://s3-media3.fl.yelpcdn.com/bphoto/-qsOzEhDPLrSHoHtyFlX6A/o.jpg
Carrie Bradshaw's Apartment,w4ycLeTQOfQw20JsWQVP3w,40.7353277,-74.0037775,10014,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/BiUi3NmaB4JM8DG3r_e3pw/o.jpg
Buono's Flooring,PciKpAsfUv_UauUZTXau0w,40.591,-73.97044,11223,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/nVlj1SpdgfYnh1GTcErCIg/o.jpg
Novo Boutique Living,93cdK51QrOWL-9jmqR1Vow,40.72334,-73.99249,10002,2,https://s3-media2.fl.yelpcdn.com/bphoto/U1SWk1FF5dt4quAXgvdwDg/o.jpg
City Flats,pMyf5SeucCBaSI9T5V2wvw,40.6618195,-73.9617081,11225,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Loisaida Realty,hoJDf3B8zX7a9ks9juCn9g,40.72512,-73.976325,10009,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/Kl31AhX-oQ8oTVoSrmiBkw/o.jpg
Arabella 101,5GFUJC46S0_57HxBI92ZvQ,40.723476,-73.976578,10009,3,https://s3-media2.fl.yelpcdn.com/bphoto/cA419PvlmbAjVfckktVAhw/o.jpg
100 Barclay,oKKiFiTXPYnoyzMBaRn9cA,40.71401657,-74.01270717,10007,4,https://s3-media1.fl.yelpcdn.com/bphoto/UiIm9fFTAAQ2TjnxOuyO4g/o.jpg
Quintess Real Estate,9AaXYh0SNDg9wQZXB48_Aw,40.662511,-73.96142,11225,1.5,https://s3-media1.fl.yelpcdn.com/bphoto/tiQ2A8bby3bS9U15WO1EhA/o.jpg
233 Schermerhorn Lofts,AyM2VRhgI9rqJr9P2r6LLg,40.688603,-73.9847042,11201,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/bYPy3i4eKzp9noo7wQDp5g/o.jpg
Essential New York Real Estate,SHNFLHXQt53UN_B6t1DFLQ,40.76523,-73.97557,10019,3,https://s3-media2.fl.yelpcdn.com/bphoto/CB6wkm1nE5Ui8Af2wIUPnQ/o.jpg
Beach Haven Management Corporation,_Lg8xOAGohedyRjhCzt5VA,40.5861,-73.96821,11223,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Seaview Apartments,yjnTMj-E5kj_XdfEzuj-EQ,40.5944059,-74.0711359,10305,2,https://s3-media1.fl.yelpcdn.com/bphoto/OrC5EGMzoO6GaVXZbiItHw/o.jpg
Student Rental NYC,5GEVSWMTNkMyFd6YXwCp1Q,40.733203,-73.986251,10003,5,https://s3-media1.fl.yelpcdn.com/bphoto/xQMUn1OcLnKiDI2pCBS-PQ/o.jpg
Quarters,nnjEyG69j7PGVAotOBriFg,40.71723,-73.9903999,10002,1,https://s3-media2.fl.yelpcdn.com/bphoto/eoK0yI07j6VQJAmwBHDt0w/o.jpg
172 Montague,dGjjsMQGNu9PyQ0VS01Yfg,40.69410857,-73.99226779,11201,4,https://s3-media3.fl.yelpcdn.com/bphoto/veX1zQGJXtXdfyZ-4TmZTA/o.jpg
Washington Geo Plaza Apts,I7OlINQsipMZv1FdsF7luw,40.75044,-73.89247,11372,4.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Alta,0_43oSoM3d1ffgyPv6MsIw,40.749102,-73.936323,11101,1,https://s3-media3.fl.yelpcdn.com/bphoto/HiB8-leQ8SedSI1w2zwQzg/o.jpg
Maple Gardens,u2C5eSRfIIHH1m6ZzCkv4g,40.729769,-74.22151,7111,2.5,https://s3-media4.fl.yelpcdn.com/bphoto/wfD0p7jqd1EauINobAEgtQ/o.jpg
Crisari Realty,7nTtgO6KLS6ZyR_EwO_-Zg,40.72924,-73.980293,10009,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Seward Park Cooperative,NCCxP6osFYS82NkZCl-woA,40.71528441,-73.98641569,10002,4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Marjorie Thompson- Washington Realty Corp.,EWWyfUeAJVxxBDRuOg_8Jg,40.673025,-73.963211,11238,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Horderly,uzCJkmQZJz2lDg7X2qB3Dw,40.75095,-73.99811,10001,5,https://s3-media3.fl.yelpcdn.com/bphoto/EszKy5iSizoniDfHg_zHlg/o.jpg
The Gateway,SdzrzK8cnenf-hOLSb0Nvg,40.746828,-74.260812,7079,5,https://s3-media3.fl.yelpcdn.com/bphoto/eMBW4anO47VBO7Oo8yPk0g/o.jpg
The Hammel,_MOc7o5hx0UxmCpQOu01Qg,40.913013,-73.785273,10801,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/e92qI6HnIBxHiqDUksA_eA/o.jpg
HZ Computer,1AfQO1ZDDa0ECz-aumeZrQ,40.71480121,-73.9908483,10002,5,https://s3-media2.fl.yelpcdn.com/bphoto/nnWNP_9ETFaUeh8AzZtBng/o.jpg
Spanish Princess Cleaning Services,1Vo4hzvrkV-xomwiWUD_1w,40.7185087,-73.9821796,10002,4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
The Murray Park,TE3PKgQFVGpEd_B0HBUs7Q,40.74633,-73.98032,10016,1,https://s3-media1.fl.yelpcdn.com/bphoto/AOB8UID0k8gaRZj_Q-bw9Q/o.jpg
Doorkee,zT6JX9M71PDgdiuGiumEtA,40.75270462,-73.9725647,10017,3,https://s3-media3.fl.yelpcdn.com/bphoto/Zqf8xxgTjDTF88a5KzKccA/o.jpg
Eleven33,WeQbtDaAWbHji0FUg4hj9g,40.73698,-73.95554,11222,4,https://s3-media1.fl.yelpcdn.com/bphoto/A9207Kbc8CKXNMHF7Z98Jg/o.jpg
Bellini Terrace,mKxk-pHBHRSp8JY9cO3x1Q,40.63679123,-73.97219849,11218,1,https://s3-media1.fl.yelpcdn.com/bphoto/BNRT2uUZlaxxZjNBITSvkQ/o.jpg
Delshah Capital,v79guLdes7HPnkDUvQ2UUQ,40.74959782,-73.97953033,10003,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/Wnd3lPGSy1ouXKDFODDyjQ/o.jpg
59 Kent - The Landmark Pencil Factory,Pv9BJv2Y7MOQPMxaX_b7EA,40.7305254,-73.95880759,11222,2.5,https://s3-media4.fl.yelpcdn.com/bphoto/LblinoVwf1jtuIKey7eYPg/o.jpg
Embankment House,5L_ZIy4QZC9-j08qWHr-pw,40.7292813,-74.0454248,7302,3,https://s3-media4.fl.yelpcdn.com/bphoto/NGe49d_WFk8OAKyObtXswA/o.jpg
990 Avenue of the Americas,P1e2wNolA-t5dBkx6bQx4w,40.75125,-73.98626,10018,1.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Karin Carson - Keller Williams Realty,OC_RkH2vtQkkR0vKvn0IfQ,40.84266,-74.20835,7043,5,https://s3-media2.fl.yelpcdn.com/bphoto/pjBx74OFatk2p4oFdrezFA/o.jpg
Wall Patch,EV_WtQptf5wIxZL1ZGDA9Q,40.67133,-73.93645,11213,5,https://s3-media3.fl.yelpcdn.com/bphoto/rwAkpoW3TEWFBz32UF9n-w/o.jpg
The Highlands at Rye,WMrYrsvd8P6_dX_TC7U7OA,40.9866753,-73.6842821,10580,2,https://s3-media1.fl.yelpcdn.com/bphoto/tf7Xw8YP-b99hURAcUcAeg/o.jpg
101 West End Apartments,JLTOlpmxiXmj7O8ONHrQYA,40.7751499,-73.98838,10023,1.5,https://s3-media3.fl.yelpcdn.com/bphoto/2Ff5kDXlJEIMP4I9BPXz6Q/o.jpg
The Sovereign,oA_WgUm_VTNNH-vQrMAy6Q,40.75843,-73.96063,10022,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Silklofts,64pl74z8kmbC4285MysrLw,40.65859,-74.1191,7002,2,https://s3-media4.fl.yelpcdn.com/bphoto/K6bbXauFZZdF4XfnH8Bv3g/o.jpg
The Stratford Luxury Apartments - Glenwood,aEQgMBIQkGKwc39LMyryYQ,40.768016,-73.953407,10021,1,https://s3-media2.fl.yelpcdn.com/bphoto/3obVad-gmk1q7gCKowCdFw/o.jpg
Reis,hiaDdie6N69oWXlyHuk5tA,40.7578609,-73.9824298,10036,1,https://s3-media3.fl.yelpcdn.com/bphoto/cIsjhc776LE61ymsndFAUg/o.jpg
Bonnie Berman,_OZdH3BnZwtNOREZ7Fd6Jg,40.735191,-74.002479,10014,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/88XanM5DQUv9QHSwdp70CA/o.jpg
Murray Hill Crescent,A-rViLqXeFhqhWeMJQ0vTA,40.74663,-73.97598,10016,5,https://s3-media3.fl.yelpcdn.com/bphoto/UyDzSwck4o0pFKVzU7Mzdg/o.jpg
L Nelson & Associates Real Estate,GLya_J0WsNRfnv7K2qG97Q,40.689712,-73.970436,11205,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/w-UrZGoRxrGVWY7x37g9Hw/o.jpg
Townhouse Management Corporation,n3niFExnliXv4XtMRgxAnA,40.75968,-73.98993,10019,2.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Christina Brown Gardens,Z2-uQZqdcc5TvxNQkSd5hA,40.6743924,-73.9577814,11238,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/r-Vcgpa7Mv6QgpRP2ywULA/o.jpg
Daniel Kuperhand - B&H Properties,c6he7S48Bmbqu6p6sCksAA,40.6875866,-73.9795133,11217,5,https://s3-media2.fl.yelpcdn.com/bphoto/kMBDBfc8qo0A3b8npS1QKA/o.jpg
Ryan Fazio - Bond New York,KMHB0xS6QgiuzJQYHB5qug,40.73459,-73.9909799,10003,5,https://s3-media2.fl.yelpcdn.com/bphoto/4XeODd8s7akf373r6YZ-aA/o.jpg
Luxe Micro,TBUGQbd-1xAy3ywnf82ETw,40.721263,-73.999325,10013,1,https://s3-media3.fl.yelpcdn.com/bphoto/xzgujILdiQKYXHpimG1DGg/o.jpg
Sovereign at Shipyard,DU4TydnStq_T9Mxt2c3IbQ,40.7529944,-74.0239383,7030,1,https://s3-media3.fl.yelpcdn.com/bphoto/oFqsCethos81svn3iW-jjw/o.jpg
The Hawthorne Apartments,M52hB3qGbHV8yYKQQwlDOg,40.660361,-73.696054,11580,4,https://s3-media2.fl.yelpcdn.com/bphoto/-Res740QjguCLeOmOv9sfA/o.jpg
Hippodrome Concierge Services,5G4RlDyI3jVrMrVKwFuT2Q,40.723263,-73.849937,11375,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/-P6enejJhGv4hiMoKXFV0Q/o.jpg
Jessica White - The Corcoran Group,KoPTyigjBRFP2bQX9g4Snw,40.71578342,-73.95980169,11211,5,https://s3-media3.fl.yelpcdn.com/bphoto/u9gReFAYcIBD-7kIqTbdig/o.jpg
Trump Village,E4YmGrjTHZ8XjAZVDy5amw,40.577426,-73.973792,11224,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/t_O-tJe5WHYhGlIRJrjT8w/o.jpg
"California Closets - New York, NY",gDAKTv-VvkGCj6AFipqqkA,40.775747,-73.94751331,10028,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/bAOT2Dz68VZbwBAKW3p6Hg/o.jpg
Toscano Floor Designs,0idUyFNBUmWUtmduE5YVDQ,40.75697105,-73.9361928,11101,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/235-U01ohwR955wfKYx_cA/o.jpg
Vandeveer Estates,ZJdHItzvZUU4lvQJt0wejA,40.638597,-73.9426262,11210,1,https://s3-media3.fl.yelpcdn.com/bphoto/oYwwZJ3YiSEHv6pWFUUTAA/o.jpg
The Marc,igxu0rx_67oznyKdL4TcSg,40.7645394,-73.983898,10019,2,https://s3-media4.fl.yelpcdn.com/bphoto/5PmXmU-xaIM2DLyp3vHkMw/o.jpg
RiverParc,NY90A873gQtBKonuJGW9Iw,40.782264,-74.007819,7086,2,https://s3-media4.fl.yelpcdn.com/bphoto/SPrcME_LH8n1w-xhqg5PqQ/o.jpg
The Pier Apartments,bWWG6uGvyIJVS7_PYSLdaQ,40.719399,-74.031981,7311,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/3uO_1M_EN1KHnpC18mHO5Q/o.jpg
Spring Creek Towers,gBiAg7p4pojUlvY3Y9xYuQ,40.650168,-73.883684,11239,3,https://s3-media3.fl.yelpcdn.com/bphoto/FrGERKj43967M8kUWXZCxA/o.jpg
"Urban OrgaNYze, LLC",7K3SpnhCLHTk8R-B_HMWGw,40.76275504,-73.98135744,10019,5,https://s3-media3.fl.yelpcdn.com/bphoto/ApSx-kiX7oCWeHpCdC5DsQ/o.jpg
77 Park Avenue Apartments,YXMuZRqrD1SrE3_aH5SzWA,40.7364674,-74.0337599,7030,2,https://s3-media1.fl.yelpcdn.com/bphoto/tSPaqi-d5H5KZk6goTDKUA/o.jpg
Queenswood Apartments,ADdkp4vNkYAdk98UVJvKBQ,40.7387,-73.85897,11368,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/bSKQuW2UiMlG1K-4LwnVwA/o.jpg
Riverwalk Crossing,bxpVqo50ddyXtF93pslxYg,40.75798416,-73.95397949,10044,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/W3qGegsaWAAQEBA5UmjmfQ/o.jpg
Tungsten Property,vYrZ3dBYYfG3gj8Xu9Bacw,40.7207274,-73.99837033,10013,3,https://s3-media2.fl.yelpcdn.com/bphoto/o1yk4_Kgh_g3X3RmxNGpmA/o.jpg
The Alexander,VDzcfqSDZupZjxp44FQx2g,40.81641232,-73.98168607,7020,4,https://s3-media4.fl.yelpcdn.com/bphoto/K2UAb3xCvbb81CJHoAnn7A/o.jpg
Overall Assembly,sF0M8CTO-nsRfnSe7q_TLQ,40.74002075,-73.98552704,10010,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/aMwhrfoslsLAAeoaV7N9Tw/o.jpg
Shore Haven Apts,r77ZG5sZOw0d8dUDDAwHLg,40.59867,-74.00191,11214,2,https://s3-media3.fl.yelpcdn.com/bphoto/uETpJk9BdvEIpdSWmUsSJg/o.jpg
The Bromley,Ko3UzUt96CLy_PgpODxMTQ,40.78637,-73.97736,10024,4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Awaye Realty Management,cIibi82caftso-o78gjjrw,40.67572,-73.99937,11231,4,https://s3-media2.fl.yelpcdn.com/bphoto/T8OYCvh88MkziQJxQii-9w/o.jpg
Big Apple Locksmith,OVs0-eFkaEwiarNNyhoAgw,40.695013,-73.982843,11201,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/RjYGp_p7FZxC8C4Dp-FV4A/o.jpg
New York City Electricians,9SLKERjeQ6iGBOUgyxmd-w,40.72824635,-73.98706302,10003,4,https://s3-media2.fl.yelpcdn.com/bphoto/6DefQ4NyQtE4JY17TLIKdw/o.jpg
