uid,name,url,latitude,longitude,zipcode,rating,cluster,starting_price,res_score,bus_score,subway_score,traffic_score,res_score_raw,bus_score_raw,subway_score_raw
859,Penny Lane Owners Corporation,https://s3-media1.fl.yelpcdn.com/bphoto/Y7o74aRZOwfGaMe145RSTg/o.jpg,40.73937,-73.98209,10010,4,2,1773.91362,5,3.423955477,3.804114917,3.614035197,100,68.47910954,76.08229834
860,Resource Furniture,https://s3-media1.fl.yelpcdn.com/bphoto/cgXuZDZGECTHwmwZgtdo8w/o.jpg,40.7607444,-73.9669261,10022,4,66,2169.224896,4.296657214,3.246119632,0,1.623059816,85.93314427,64.92239263,0
861,Perfect Sublet,https://s3-media3.fl.yelpcdn.com/bphoto/qm2yyNUsdIaSq70rI2v2FA/o.jpg,40.7488409,-73.9871375,10001,4.5,98,980.2299901,1.858220697,3.639328277,3.411994814,3.525661545,37.16441394,72.78656553,68.23989628
862,Bright Movers,https://s3-media4.fl.yelpcdn.com/bphoto/oXSRnBSJnnY0oU1wJ5uzAA/o.jpg,40.72459192,-73.97467154,10009,4.5,154,2370.623867,3.296273002,3.792512327,0,1.896256164,65.92546003,75.85024654,0
863,mem property management,https://s3-media2.fl.yelpcdn.com/bphoto/HrD9LAnbyTy8jHIDbPsZ9w/o.jpg,40.848497,-74.012513,7660,4,171,3232.552634,3.409953026,3.738781753,2.708821447,3.2238016,68.19906051,74.77563506,54.17642893
864,The Capri,https://s3-media1.fl.yelpcdn.com/bphoto/uKpj6sNEkVwGnSLQEFsH7A/o.jpg,40.84456,-73.910702,10457,5,82,1901.745873,1.5,3.912155067,0.397078241,2.154616654,30,78.24310134,7.941564819
865,Helmuth Pellegrino Team at The Corcoran Group,https://s3-media4.fl.yelpcdn.com/bphoto/zgYsUJaw5BNzzWsi-Q5Aww/o.jpg,40.72285,-73.99878,10012,5,86,2420.788161,2.490407942,0,2.743088362,1.371544181,49.80815884,0,54.86176724
866,LL Real Estate Services,https://s3-media1.fl.yelpcdn.com/bphoto/LAqQlbQ4bdkkmkH2ela4PA/o.jpg,40.70721,-74.01748,10280,5,5,1530.2799,2.523248838,3.956380822,2.116923131,3.036651976,50.46497676,79.12761644,42.33846261
867,Jeff Putterman - Beaudoin Realty Group,https://s3-media4.fl.yelpcdn.com/bphoto/bkr6I7yKyxo9ay3LalQTnA/o.jpg,40.7495201,-73.8877127,11372,5,4,1304.889746,4.946906952,0,3.809336005,1.904668002,98.93813903,0,76.18672009
868,North Queensview Homes,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7641594,-73.93481,11106,5,157,1395.863863,2.400095479,3.529441357,0.218485535,1.873963446,48.00190957,70.58882714,4.369710705
869,The Palisades,https://s3-media4.fl.yelpcdn.com/bphoto/WzkcmWRX8cTu_dh-ThcJPg/o.jpg,40.84765,-73.966198,7024,2.5,36,1893.769349,4.296657214,3.792974531,5,4.396487266,85.93314427,75.85949062,100
870,51st-52nd St Tenants Corporation,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.74756622,-73.91255188,11377,1,48,1417.420066,2.345908001,3.861562599,1.730611946,2.796087272,46.91816001,77.23125197,34.61223891
871,Obsessive Cleaning,https://s3-media2.fl.yelpcdn.com/bphoto/71ZKezN0o7DZ26Umi6WKfw/o.jpg,40.761187,-73.972631,10022,5,66,1819.807716,4.296657214,3.570315493,1.218168322,2.394241907,85.93314427,71.40630985,24.36336643
872,Marcos+Bruno Tile Replacement,https://s3-media4.fl.yelpcdn.com/bphoto/EJDEmzhG3LioWIa27HafDQ/o.jpg,40.66743469,-73.98274994,11215,5,182,1736.191687,2.851657797,2.833371032,3.917744418,3.375557725,57.03315593,56.66742063,78.35488835
873,P W V Management,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.79466641,-73.96627285,10025,1,6,1566.278641,3.046176949,3.810903667,0,1.905451833,60.92353897,76.21807333,0
874,Carnegie Management,https://s3-media4.fl.yelpcdn.com/bphoto/5uvOnPykEMr22jQnns68_g/o.jpg,40.7050528,-73.9492603,11206,3,193,1093.643303,2.400095479,3.166830118,5,4.083415059,48.00190957,63.33660235,100
875,Organized by Nina,https://s3-media2.fl.yelpcdn.com/bphoto/LpSuQF_gDq8H9fLc0HZneg/o.jpg,40.7141,-74.00949,10007,5,125,1096.052455,3.646407476,3.704206094,2.350201047,3.02720357,72.92814952,74.08412187,47.00402094
876,Home Solutions,https://s3-media3.fl.yelpcdn.com/bphoto/2zLnMdv13ld0q3qu33YLaA/o.jpg,40.792271,-73.966105,10025,5,6,2307.948879,3.046176949,3.929015331,0,1.964507666,60.92353897,78.58030662,0
877,243 West End Owners,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77938,-73.985107,10023,5,94,1822.458691,1.5,3.333271378,1.324092775,2.328682077,30,66.66542756,26.4818555
878,Ben Bay Realty Co,https://s3-media4.fl.yelpcdn.com/bphoto/hTuA49y8bxd39lEkSBGpHQ/o.jpg,40.615812,-74.012516,11228,2.5,187,1628.316401,2.400095479,3.950149148,4.296412966,4.123281057,48.00190957,79.00298295,85.92825932
879,Jonathan Caldwell Noh,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.69468406,-73.9899214,11201,5,19,2317.22986,4.296657214,3.981145306,2.037106691,3.009125998,85.93314427,79.62290612,40.74213381
880,One William,https://s3-media4.fl.yelpcdn.com/bphoto/uM-hRnzEaU5dcmWt7caKsg/o.jpg,40.89416,-73.97791,7631,5,92,2637.469479,1.5,3.951514753,3.265213626,3.60836419,30,79.03029506,65.30427252
881,The Centria,https://s3-media1.fl.yelpcdn.com/bphoto/rdD7OCgd-6fwKnOB7vh68A/o.jpg,40.75754,-73.97932,10036,3,184,2310.503524,2.671032869,3.967441138,0.232887062,2.1001641,53.42065738,79.34882275,4.657741245
882,Astoria at Hallet's Cove,https://s3-media4.fl.yelpcdn.com/bphoto/cl7GXZmxdayYrZbG92A2gw/o.jpg,40.7675705,-73.9350967,11106,2.5,157,989.9825162,2.400095479,2.619114202,1.513801173,2.066457687,48.00190957,52.38228404,30.27602345
883,Arid Basement Waterproofing,https://s3-media2.fl.yelpcdn.com/bphoto/GCC18kzfY1U9kzRVVV_pGA/o.jpg,40.9890116,-74.0959518,7450,5,55,1184.732268,4.296657214,0,2.59595375,1.297976875,85.93314427,0,51.91907499
884,Jonis Realty,https://s3-media2.fl.yelpcdn.com/bphoto/bd6Q1Q6hwUS5zRYvbd9xKQ/o.jpg,40.72964545,-73.9871156,10003,3.5,109,1582.953534,1.5,3.745710445,0,1.872855223,30,74.9142089,0
885,Quinn Ferree - Compass,https://s3-media2.fl.yelpcdn.com/bphoto/ar7TZkBpwzUu0N9q2nNx3A/o.jpg,40.737636,-73.9929658,10011,5,16,2632.588844,3.135496968,3.594807473,0.519490216,2.057148844,62.70993935,71.89614945,10.38980432
886,American Dream Real Estate,https://s3-media2.fl.yelpcdn.com/bphoto/WjLCldX4BOakd0JA7rrCPw/o.jpg,40.7465886,-73.9002912,11377,1,48,2949.652429,2.345908001,0,3.414392459,1.70719623,46.91816001,0,68.28784918
887,David Wolff - Compass Real Estate,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.678189,-73.944116,11216,1,163,1731.910511,1.5,3.513950969,2.239342944,2.876646956,30,70.27901937,44.78685888
888,Adam Miller - Compass,https://s3-media2.fl.yelpcdn.com/bphoto/Vs2hA-1hZMTnFVc5931INw/o.jpg,40.736366,-73.993751,10011,5,16,1206.805345,3.135496968,3.934248266,3.544610336,3.739429301,62.70993935,78.68496531,70.89220671
889,The Van Dorn - WAM Partners,https://s3-media1.fl.yelpcdn.com/bphoto/6iPC2xIodAIcwkq7PX3KOg/o.jpg,40.765511,-73.978508,10019,4,30,2297.284438,4.296657214,3.921923791,1.179537095,2.550730443,85.93314427,78.43847581,23.5907419
890,Riva Pointe Developement,https://s3-media1.fl.yelpcdn.com/bphoto/1OlwKYRiLKhRicZ9NdVn_A/o.jpg,40.7582922,-74.0253654,7086,3.5,106,959.4103795,2.400095479,3.840944362,4.9105812,4.375762781,48.00190957,76.81888724,98.21162399
891,The Wave,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7183991,-73.963233,11249,1.5,140,1286.478638,3.483845042,3.983283421,5,4.49164171,69.67690083,79.66566841,100
892,SC Management Company,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.76337,-73.97451,10019,2,66,1777.202334,4.296657214,3.504894661,2.78742064,3.146157651,85.93314427,70.09789322,55.7484128
893,Baby Bodyguards,https://s3-media3.fl.yelpcdn.com/bphoto/Fh6ASeOO3pqCtLdR56M1Wg/o.jpg,40.61681,-73.93217,11234,4.5,102,1489.389135,5,0,1.374388829,0.687194415,100,0,27.48777658
894,Mulberry South,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.72509,-73.994415,10012,1.5,141,1069.655498,2.43880082,3.791796948,1.561152544,2.676474746,48.7760164,75.83593895,31.22305087
895,LoHo Realty,https://s3-media4.fl.yelpcdn.com/bphoto/QDfQ2mG1V4myuZb3IfDO4w/o.jpg,40.713875,-73.980049,10002,4,38,1412.983318,2.129158088,3.838292476,0.892376252,2.365334364,42.58316175,76.76584951,17.84752503
896,Golden Touch Realty & Management,https://s3-media3.fl.yelpcdn.com/bphoto/w9jy7GA7MTxRbCAjZLd15g/o.jpg,40.7466756,-73.8902686,11373,1.5,4,1709.207581,4.946906952,4.011471238,0.996417197,2.503944218,98.93813903,80.22942476,19.92834394
897,Naked Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/3mviVe1DQrTpLvdhZnqV_A/o.jpg,40.73860548,-73.9916265,10011,3.5,16,2288.755103,3.135496968,1.819907492,2.952722537,2.386315014,62.70993935,36.39814983,59.05445073
898,Waterside Village,https://s3-media2.fl.yelpcdn.com/bphoto/4Xi-3A3Qmj4vkvs9dwaxCw/o.jpg,40.8546223,-74.0334507,7643,4.5,78,1130.856635,4.296657214,0,0,0,85.93314427,0,0
899,Carroll Group Residential,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.75282669,-73.97830963,10017,3.5,88,1445.66259,5,0,3.744620731,1.872310366,100,0,74.89241462
900,210-220 East 22nd Street,https://s3-media4.fl.yelpcdn.com/bphoto/TD6UlIpO7YlFPkWGd1c-fw/o.jpg,40.73779801,-73.9831407,10010,1,2,1566.617689,5,3.755984758,1.390450188,2.573217473,100,75.11969516,27.80900376
901,River Hill Gardens,https://s3-media3.fl.yelpcdn.com/bphoto/wHwf486EbHB1rUYjgnFx0w/o.jpg,40.85705,-73.91653,10453,4.5,138,886.8340558,5,0,0,0,100,0,0
902,360 West 43rd Street,https://s3-media1.fl.yelpcdn.com/bphoto/kocg0LsYtkWowp6URPYEkg/o.jpg,40.758682,-73.991605,10036,3,155,1888.330565,3.296273002,3.635573798,4.609739258,4.122656528,65.92546003,72.71147596,92.19478516
903,Dwelling Group Real Estate,https://s3-media4.fl.yelpcdn.com/bphoto/NyiI-i_3VbVHAqimxrxOGw/o.jpg,40.63179,-74.0297,11209,1,139,1149.930823,1.858220697,3.603745855,3.769295985,3.68652092,37.16441394,72.07491709,75.38591969
904,MBD Properties LLC,https://s3-media2.fl.yelpcdn.com/bphoto/rNC_zNisCgNaf2jBE7oRRg/o.jpg,40.778665,-73.954749,10028,4.5,45,2202.007433,1.5,3.437295054,2.131499315,2.784397184,30,68.74590108,42.62998629
905,Emma James,https://s3-media4.fl.yelpcdn.com/bphoto/tG5NmeTzp9toFcSGKoB4Yg/o.jpg,40.68025,-73.94463,11216,5,163,988.553375,1.5,3.950463461,4.280925849,4.115694655,30,79.00926922,85.61851698
906,Cut The Clutter,https://s3-media1.fl.yelpcdn.com/bphoto/j3UG6Mct3a5P4lXhDhWmvA/o.jpg,40.78247,-73.9508,10128,5,115,2209.180277,2.129158088,3.571916557,5,4.285958278,42.58316175,71.43833113,100
907,Larstrand,https://s3-media4.fl.yelpcdn.com/bphoto/8g1R1yGWoH1QehtWcmPGbw/o.jpg,40.78271973,-73.98042592,10024,2.5,94,1807.164549,1.5,3.895304491,4.730516025,4.312910258,30,77.90608981,94.61032049
908,Anchor Associates Group,https://s3-media2.fl.yelpcdn.com/bphoto/pdTBol2hq4DL12gEa9aliw/o.jpg,40.76038557,-73.96813792,10022,4.5,66,2132.86425,4.296657214,3.581991313,2.174783249,2.878387281,85.93314427,71.63982626,43.49566498
909,CitiQuiet Soundproof Windows,https://s3-media4.fl.yelpcdn.com/bphoto/1Km0i2S4aykKQIntCm04Vg/o.jpg,40.78404363,-73.96857816,11101,4.5,6,2168.580391,3.046176949,3.771796139,3.522331776,3.647063958,60.92353897,75.43592278,70.44663552
910,511A Greene Realty,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.70669,-73.96064,11211,1,165,2562.979438,2.400095479,0,3.270598709,1.635299354,48.00190957,0,65.41197417
911,Troy Towers,https://s3-media4.fl.yelpcdn.com/bphoto/7FdEOmePqDzPA_ioYbnoHw/o.jpg,40.7903499,-74.19882,7003,2,0,1550,1.63654465,3.64605225,1.877984709,2.762018479,32.730893,72.92104499,37.55969418
912,Amighini Architectural,https://s3-media3.fl.yelpcdn.com/bphoto/CocpSCMeyQ1ak8GaeqdN8g/o.jpg,40.739915,-74.06085,7306,3.5,169,1800.126361,2.851657797,0,2.433964426,1.216982213,57.03315593,0,48.67928851
913,Beatriz Vargas- The Corcoran Group,https://s3-media3.fl.yelpcdn.com/bphoto/cpJ8wpDFWVJLDW8mG7hSjQ/o.jpg,40.68721,-73.97591,11217,5,190,2492.891738,2.045792737,3.757313774,2.370377143,3.063845458,40.91585473,75.14627547,47.40754286
914,Argo Residential,https://s3-media1.fl.yelpcdn.com/bphoto/Y7SkckypbtLt-y_Z__G2fw/o.jpg,40.738739,-73.994763,10011,5,77,1515.304451,1.5,3.860298737,0,1.930149369,30,77.20597474,0
915,Joe Comfort Photography,https://s3-media3.fl.yelpcdn.com/bphoto/GQRssjMyDBg5PPXlwrvwhA/o.jpg,40.723869,-74.070461,7304,5,169,1898.126695,2.851657797,3.608406694,1.240134803,2.424270748,57.03315593,72.16813387,24.80269605
916,The Harrison,https://s3-media2.fl.yelpcdn.com/bphoto/J6SpgaIg09UlzqQPMSOuYw/o.jpg,40.78152226,-73.9802232,10023,1,94,2234.555053,1.5,3.535609124,3.181183237,3.35839618,30,70.71218248,63.62366473
917,Abacus Properties,https://s3-media2.fl.yelpcdn.com/bphoto/QYc1EHwGXCxv7v7aNCfHXQ/o.jpg,40.6387684,-73.9725656,11226,4,60,2494.088093,2.874235912,3.860117572,2.577567328,3.21884245,57.48471824,77.20235143,51.55134655
918,Citizens International Realty,https://s3-media4.fl.yelpcdn.com/bphoto/Q5Fazmno75gkxDcT5IjNkw/o.jpg,40.6453,-73.94824,11226,2.5,148,1465.818708,4.887793339,3.993900123,0.116739196,2.055319659,97.75586678,79.87800245,2.334783919
919,LevinChang Team - Keller Williams,https://s3-media3.fl.yelpcdn.com/bphoto/aTpLTQnSAxJuZynpAE8DXQ/o.jpg,40.718074,-74.003486,10013,5,194,1410.902887,1.5,3.659177502,3.385955475,3.522566488,30,73.18355004,67.71910949
920,Eden Rock Owners,https://s3-media2.fl.yelpcdn.com/bphoto/w-y-onMPddCfZ433nZqvHQ/o.jpg,40.71336,-73.81638,11435,2.5,111,1730.047801,4.296657214,3.738328789,2.168685367,2.953507078,85.93314427,74.76657578,43.37370733
921,Mr. Handy NYC,https://s3-media3.fl.yelpcdn.com/bphoto/YYrKjlxgxtJKi_RkWQzHag/o.jpg,40.7422769,-73.9066801,11377,4.5,48,2343.856701,2.345908001,3.651357313,3.719308847,3.68533308,46.91816001,73.02714625,74.38617694
922,Military Park Building,https://s3-media2.fl.yelpcdn.com/bphoto/wsgzbGycAzkERc8XDVGLXw/o.jpg,40.73836,-74.16914,7102,4,20,2114.250664,3.046176949,2.801639141,5,3.900819571,60.92353897,56.03278282,100
923,140 Riverside Boulevard Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/tXkUWWGtXiyCY3DjwftzTg/o.jpg,40.7771589,-73.9889543,10069,3.5,90,2155.787004,3.212907651,3.570916443,4.176568589,3.873742516,64.25815301,71.41832886,83.53137177
924,Murray Hill Mews,https://s3-media3.fl.yelpcdn.com/bphoto/PmJfnZojInL2-kGS1OZ5ow/o.jpg,40.74826,-73.97669,10016,5,88,1304.544505,5,3.670167312,2.838652893,3.254410102,100,73.40334624,56.77305785
925,Star Cities Management,https://s3-media3.fl.yelpcdn.com/bphoto/rpoG7lFTOos87zkEpqhSkg/o.jpg,40.7246061,-73.9996645,10012,3.5,194,2224.288682,1.5,0,0,0,30,0,0
926,Balsam Village,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.673969,-73.848709,11417,3,161,2099.3045,5,3.801266658,0.963636931,2.382451795,100,76.02533316,19.27273862
927,Liberty Harbor,https://s3-media2.fl.yelpcdn.com/bphoto/e2plJmoLz-WiMODcm7zWqw/o.jpg,40.7162192,-74.0470641,7304,3.5,13,2009.342077,1.5,3.709941133,3.303915556,3.506928344,30,74.19882265,66.07831112
928,E & Jeryg Management Company,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.64297,-73.97851,11218,1,60,2325.008892,2.874235912,3.829487704,5,4.414743852,57.48471824,76.58975408,100
929,Valet at One Carnegie Hill,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.785185,-73.947418,10128,1,115,811.9173123,2.129158088,0,0,0,42.58316175,0,0
930,The Brownstones at Englewood South,https://s3-media1.fl.yelpcdn.com/bphoto/_ztb2WxT8YzDLIrbn0BTUw/o.jpg,40.8828603,-73.99121776,7631,3.5,92,1879.115661,1.5,3.989226661,0,1.99461333,30,79.78453321,0
931,Tabak Real Estate,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.716308,-74.009941,10013,4,125,1858.681764,3.646407476,0,0,0,72.92814952,0,0
932,Suzanne Remy Colton-Platinum Properties,https://s3-media3.fl.yelpcdn.com/bphoto/AYwh2aNrAdL15D2088zYQQ/o.jpg,40.707095,-74.010088,10005,5,147,2246.512718,5,3.683416661,5,4.34170833,100,73.66833321,100
933,Piece of Cake Moving & Storage,https://s3-media4.fl.yelpcdn.com/bphoto/WmIDrybr2fw0UmLqrVWMEw/o.jpg,40.7395643,-73.9862545,10010,5,146,1662.759989,3.296273002,3.868838319,5,4.43441916,65.92546003,77.37676638,100
934,Swoon Spaces,https://s3-media3.fl.yelpcdn.com/bphoto/vXjdxVLAnjJSRZO9ph0iBA/o.jpg,40.78273,-73.95143,10128,5,115,1540.647799,2.129158088,3.889630962,1.081924368,2.485777665,42.58316175,77.79261924,21.63848735
935,Cast Iron Lofts,https://s3-media3.fl.yelpcdn.com/bphoto/urFqVGM6B_toTwkcUAjjew/o.jpg,40.734613,-74.044656,7310,3,110,1238.771408,1.5,0,5,2.5,30,0,100
936,Liberty Terrace,https://s3-media3.fl.yelpcdn.com/bphoto/H1TrGEOTdexoAPKkqDzxjQ/o.jpg,40.8313463,-74.0955802,7073,4,168,1907.06804,1.695658263,3.606809186,1.432251034,2.51953011,33.91316525,72.13618371,28.64502068
937,The Opera Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/trVLPxDLywJ1D0NcNnxYtg/o.jpg,40.7819,-73.98072,10024,4,94,2541.97176,1.5,3.942245492,4.403493674,4.172869583,30,78.84490984,88.06987347
938,Jonathan Abbou - Village Broker,https://s3-media3.fl.yelpcdn.com/bphoto/T_q3lumBaXPzdJrYSpXrYQ/o.jpg,40.735,-74.00648,10014,5,122,1770.519518,1.695658263,0,5,2.5,33.91316525,0,100
939,Hitchingham Electric,https://s3-media3.fl.yelpcdn.com/bphoto/nsDloHG2rd_MCh6OMP4g5w/o.jpg,40.727988,-73.981201,10009,5,154,1752.983314,3.296273002,3.951540531,1.580135669,2.7658381,65.92546003,79.03081061,31.60271337
940,Wood Flooring Masters,https://s3-media4.fl.yelpcdn.com/bphoto/JujNa0NOeYhLpsyg8pUX5g/o.jpg,40.75564,-73.971368,10022,5,88,1737.491793,5,2.661617497,3.440523746,3.051070621,100,53.23234993,68.81047491
941,Tiles Unlimited,https://s3-media3.fl.yelpcdn.com/bphoto/UCY4cpqHSiKFVT7g78MqLg/o.jpg,40.70900565,-73.86376642,11385,5,129,2032.673626,4.296657214,3.855601856,0.815285911,2.335443883,85.93314427,77.11203711,16.30571821
942,Third & Valley,https://s3-media2.fl.yelpcdn.com/bphoto/CVYflWtaztkR0mPl7I9zCg/o.jpg,40.74334033,-74.26137866,7079,4.5,52,2218.205226,1.5,3.607452274,0,1.803726137,30,72.14904547,0
943,Archview Flats,https://s3-media1.fl.yelpcdn.com/bphoto/sEtaCZjUezam-GYoDgQZ6A/o.jpg,40.655214,-74.135523,7002,1,170,2150.557557,5,3.612614803,3.608761815,3.610688309,100,72.25229605,72.17523629
944,The Manor at Totowa,https://s3-media1.fl.yelpcdn.com/bphoto/xoKm2u9D-5O7Wr5NggUmLQ/o.jpg,40.90203857,-74.22195435,7512,5,56,2607.382292,2.29588879,3.176546555,5,4.088273278,45.91777579,63.5309311,100
945,Renegade New York,https://s3-media4.fl.yelpcdn.com/bphoto/Q_ZLwAT6vQRTO8m_Wxk3GA/o.jpg,40.7049499,-73.92847,11237,4.5,103,1901.903272,1.5,3.96828607,0.97437842,2.471332245,30,79.3657214,19.48756839
946,Paramount Tower Luxury Apartments - Glenwood,https://s3-media1.fl.yelpcdn.com/bphoto/C7XlhuC8ilE98dQKT_khMw/o.jpg,40.74793625,-73.9746933,10016,3,88,1877.408087,5,3.818099275,4.711556671,4.264827973,100,76.36198549,94.23113341
947,Susman Realty,https://s3-media1.fl.yelpcdn.com/bphoto/pRw6xj33cVYlON94jGrp8Q/o.jpg,40.81644,-73.91809,10455,2,136,2452.265013,4.296657214,3.771450087,1.84382466,2.807637373,85.93314427,75.42900173,36.8764932
948,Aleph Living,https://s3-media1.fl.yelpcdn.com/bphoto/sw_7SCwiSxMDRQPVy5G7OQ/o.jpg,40.759624,-73.978733,10111,2.5,30,1658.36737,4.296657214,0,0,0,85.93314427,0,0
949,Go Green,https://s3-media1.fl.yelpcdn.com/bphoto/_n505FHInkZX2Ubyfz9lgw/o.jpg,40.6859,-73.98172,11217,4,190,1547.045577,2.045792737,3.483488862,4.319986297,3.901737579,40.91585473,69.66977724,86.39972593
950,The Corcoran Group - Brooklyn Heights,https://s3-media1.fl.yelpcdn.com/bphoto/kViR9v_VUG_bu4m9VC-Klw/o.jpg,40.6951099,-73.9911132,11201,4,19,1650.429106,4.296657214,3.761257173,2.527921447,3.14458931,85.93314427,75.22514346,50.55842893
951,Real Renos,https://s3-media3.fl.yelpcdn.com/bphoto/Lxqf_rCRJ3yvqaMBtmiv5Q/o.jpg,40.7501421,-73.9782738,10016,5,88,2107.07675,5,0,2.902012542,1.451006271,100,0,58.04025083
952,1st Premier Realty Network,https://s3-media3.fl.yelpcdn.com/bphoto/PHA-psoivnh9l9x-pp6uzQ/o.jpg,40.623111,-74.031501,11209,3.5,83,1710.42713,4.296657214,3.962658716,2.049015607,3.005837161,85.93314427,79.25317432,40.98031213
953,118 Fulton Street,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.70997,-74.00742,10038,1,105,1618.533616,1.5,3.915752081,0.475301163,2.195526622,30,78.31504162,9.506023258
954,Habitat,https://s3-media4.fl.yelpcdn.com/bphoto/Z7629-J2KNT5B39-Kjof6g/o.jpg,40.74261,-73.98083,10016,1.5,2,1786.444487,5,3.720106986,1.514118329,2.617112657,100,74.40213971,30.28236658
955,New City Management,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.86988,-73.91612,10034,1,138,1398.174142,5,3.623679315,3.161168173,3.392423744,100,72.47358629,63.22336345
956,Landlord Management,https://s3-media2.fl.yelpcdn.com/bphoto/n-nK7j-gjZ7HozRF3QiHHw/o.jpg,40.69278,-73.99127,11201,5,19,1406.734957,4.296657214,3.155254133,5,4.077627067,85.93314427,63.10508266,100
957,Delta Properties Usa Incorporated,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.63357,-74.08622,10301,4.5,176,2069.551979,2.996157738,3.948365786,1.731661022,2.840013404,59.92315476,78.96731571,34.63322043
958,Piere Michel,https://s3-media3.fl.yelpcdn.com/bphoto/El4pZ-dVHD2e84O8Mfdq-w/o.jpg,40.7077951,-74.0074731,10038,5,105,1249.806449,1.5,3.501477329,3.694009256,3.597743292,30,70.02954657,73.88018512
959,Cosmopolitan Condominium,https://s3-media1.fl.yelpcdn.com/bphoto/VIFtZlHY80w7n1EPyQGZfw/o.jpg,40.75507,-73.97244,10017,4,88,1224.17565,5,0,3.164837545,1.582418773,100,0,63.2967509
960,Saldo Properties,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77043152,-73.95284271,10021,5,177,1915.96716,4.296657214,3.84499696,1.227666088,2.536331524,85.93314427,76.89993919,24.55332176
961,River Club at Hudson Park Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/mw06PlgxP7stI7shrC-vTw/o.jpg,40.937115,-73.902456,10701,3,53,1776.274214,1.5,3.960705475,0,1.980352738,30,79.2141095,0
962,Bridge Suites,https://s3-media2.fl.yelpcdn.com/bphoto/L1xrnVBxNeqJ8JkLv_Ot_w/o.jpg,40.76046788,-73.9620626,10022,3.5,104,1861.253445,5,3.194540847,0.079273874,1.63690736,100,63.89081693,1.585477471
