,name,latitude,longitude,zipcode,rating,categories,transactions,cluster,centroids
580,The Hop Shop Brooklyn,40.6875,-74.00135,11231,4.5,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",['delivery'],175,0
581,Breadberry Local,40.64062,-73.9825,11218,5,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],60,0
582,Blue Marble,40.77785,-73.98183,10023,3.5,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",[],94,0
583,Mondo Lobster,40.678862,-73.9880208,11215,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],76,0
584,Fancy Nancy,40.6895502,-73.9554046,11205,4,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","['pickup', 'delivery']",11,0
585,Porter,40.77452,-74.01155,7086,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}]","['pickup', 'delivery']",29,0
586,China North Dumpling,40.7158,-73.9898,10002,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],62,0
587,La Lechonera,40.6660919,-73.8836746,11207,4,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'spanish', 'title': 'Spanish'}]",[],137,0
588,Caf? Salmagundi,40.7362,-73.987525,10003,4,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}]",['delivery'],16,0
589,Tacos Supremo,40.67294,-73.93086,11213,5,"[{'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",156,1
590,Cibao Restaurant,40.71916,-73.98484,10002,3.5,"[{'alias': 'dominican', 'title': 'Dominican'}]","['delivery', 'pickup']",38,0
591,New Chin Chin Wu Restaurant,40.64904,-73.96446,11226,4.5,"[{'alias': 'chinese', 'title': 'Chinese'}]",[],60,1
592,Shoo Shoo,40.72015,-73.99623,10013,4,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","['pickup', 'delivery']",86,1
593,Locanda Verde,40.71986013,-74.01003907,10013,4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",125,0
594,Gyrohouse NYC,40.7088103,-74.0108584,10003,4,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","['pickup', 'delivery']",147,0
595,Lucky 7 Gourmet Deli,40.710703,-73.963894,11249,3.5,"[{'alias': 'bagels', 'title': 'Bagels'}]",['delivery'],165,0
596,Saga,40.70642,-74.007666,10270,4.5,"[{'alias': 'french', 'title': 'French'}]","['pickup', 'delivery']",147,1
597,Wards Meadow Comfort Station and Cafe,40.7830342,-73.93070307,10035,4,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],131,0
598,The Meat Hook,40.716759,-73.9449381,11211,4,"[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'meats', 'title': 'Meat Shops'}]",[],14,0
599,Lucky 7 Gourmet Deli,40.710703,-73.963894,11249,3.5,"[{'alias': 'bagels', 'title': 'Bagels'}]",['delivery'],165,0
600,Saga,40.70642,-74.007666,10270,4.5,"[{'alias': 'french', 'title': 'French'}]","['pickup', 'delivery']",147,1
601,Wards Meadow Comfort Station and Cafe,40.7830342,-73.93070307,10035,4,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],131,0
602,The Meat Hook,40.716759,-73.9449381,11211,4,"[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'meats', 'title': 'Meat Shops'}]",[],14,1
603,Las Buenas Nuevas,40.77427038,-74.032422,7087,5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'latin', 'title': 'Latin American'}]",[],106,0
604,Don Pepe Tortas & Jugos,40.651194,-74.004387,11232,4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","['pickup', 'delivery']",8,0
605,Bonafini,40.65704,-73.96003,11225,4,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}]","['pickup', 'delivery']",85,0
606,Spongies Cafe,40.717979,-73.998833,10013,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",['delivery'],86,0
607,DSK Brooklyn,40.6857666,-73.9735353,11217,3.5,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",['delivery'],190,1
608,Manhattanville Market,40.81154,-73.9539,10027,3.5,"[{'alias': 'food_court', 'title': 'Food Court'}]",[],114,0
609,Anfora,40.73789,-74.00408,10014,4,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",['delivery'],122,0
610,Tao Hong Bakery,40.71735,-73.9945679,10002,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'chinese', 'title': 'Chinese'}]",[],86,0
611,Original's Soldier,40.67995458,-73.94254267,11216,4,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",['delivery'],163,0
612,Cevabdzinica Sarajevo,40.757031,-73.9218943,11101,4,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",['delivery'],72,1
613,Sushi By Bae,40.73467,-73.98859,10003,4.5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",[],16,0
614,Otway,40.68274,-73.96388,11238,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],113,0
615,Chinese Pinchos,40.71822608,-73.99391855,10002,4,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'bbq', 'title': 'Barbeque'}]",[],86,0
616,John Brown BBQ,40.75263,-73.93676,11101,4,"[{'alias': 'bbq', 'title': 'Barbeque'}]",['delivery'],23,0
617,Gil's Grill and Deli,40.6417016,-73.98134051,11218,5,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",[],60,0
618,Tina's Place,40.70365,-73.93118,11206,4,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],103,0
619,Chen's Buffet Bar,40.70712,-74.00845,10038,4,"[{'alias': 'chinese', 'title': 'Chinese'}]","['pickup', 'delivery']",147,0
620,Bagelsmith,40.717584,-73.957854,11211,3.5,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",140,0
621,Jin Jin Hong Kong Cafe,40.620528,-73.989131,11204,3.5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",['delivery'],57,0
622,Roberta's,40.71995521,-73.98304455,10002,5,"[{'alias': 'pizza', 'title': 'Pizza'}]","['pickup', 'delivery']",38,0
623,Fu Shen Restaurant,40.63613483,-74.0127715,11220,3.5,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}]","['pickup', 'delivery']",151,0
624,Cuts & Slices,40.6854737,-73.9203186,11233,4.5,"[{'alias': 'pizza', 'title': 'Pizza'}]",['delivery'],75,0
625,Swift,40.727309,-73.992387,10003,4,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],109,0
626,Daytime,40.65859,-73.97811,11215,4.5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],182,0
627,NOMO Kitchen,40.7198301,-74.0000708,10013,3.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],194,0
628,La Isla Cuchifritos,40.70099,-73.94199,11206,4,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'latin', 'title': 'Latin American'}]",['delivery'],193,0
629,Plymouth Cafe,40.69822,-73.9928,11201,3.5,"[{'alias': 'delis', 'title': 'Delis'}]",['delivery'],160,0
630,Mr Coco,40.69289,-73.9692,11205,4.5,"[{'alias': 'grocery', 'title': 'Grocery'}]",[],73,0
631,Eurotrash,40.71632,-73.96184,11211,5,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",[],140,0
632,Black Crescent,40.71889811,-73.9850475,10002,4,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",['delivery'],38,0
633,Itamae Japanese Sushi,40.718029,-73.994164,10002,5,"[{'alias': 'food', 'title': 'Food'}]",[],86,0
634,Altar,40.67349,-73.9574,11238,5,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",[],3,0
635,Starr Bar,40.70513845,-73.9230539,11237,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",['delivery'],32,0
636,La Sonrisa Empanada,40.71455002,-74.00714111,10001,4,"[{'alias': 'empanadas', 'title': 'Empanadas'}]",[],125,0
637,Chimi Internacional,40.69841385,-73.92362213,11221,5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'dominican', 'title': 'Dominican'}]",[],32,0
638,Doaba Deli,40.7994,-73.9624,10025,4.5,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]","['pickup', 'delivery']",6,0
639,Gowanus Gardens,40.67647,-73.98394,11215,5,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",[],76,0
640,Govinda's Vegetarian Lunch,40.68771,-73.98241,11217,4.5,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'indpak', 'title': 'Indian'}]",['delivery'],40,0
641,Butler,40.72049,-73.99849,10013,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],86,0
642,Blue Sky Deli,40.7922,-73.93854,10029,4.5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],199,1
643,Rooftop Reds,40.70257339,-73.96989847,11205,4,"[{'alias': 'wineries', 'title': 'Wineries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","['pickup', 'delivery']",188,0
644,Saishin,40.73993,-74.00584,10014,5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",[],122,0
645,Pierogi Boys,40.7530915,-73.9836137,10018,4,"[{'alias': 'polish', 'title': 'Polish'}]",[],98,0
646,Sushi Noz,40.77385,-73.95813,10075,4.5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",45,1
647,Pho Bang Restaurant,40.71952,-73.99657,10013,4,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",['delivery'],86,1
648,Hatzlacha Supermarket,40.69844288,-73.95707714,11205,4.5,"[{'alias': 'intlgrocery', 'title': 'International Grocery'}]",[],11,0
649,Inka Brasa,40.67658,-73.84414,11417,5,"[{'alias': 'peruvian', 'title': 'Peruvian'}]","['pickup', 'delivery']",161,0
650,Marcy Jungle,40.70908014,-73.95748794,11211,5,"[{'alias': 'food', 'title': 'Food'}]",[],132,0
651,Kulushkat,40.66123,-73.96057,11225,4,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",85,0
652,Seed + Mill,40.7420723,-74.0056454,10011,4.5,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","['pickup', 'delivery']",122,1
653,Baresha Cafe,40.72756,-74.00528,10014,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'delis', 'title': 'Delis'}]",['delivery'],101,0
654,Bronson's Burgers,40.72317,-73.99568,10012,4,"[{'alias': 'burgers', 'title': 'Burgers'}]",[],86,0
655,L Mo's Market,40.7055,-73.93194,11206,4,"[{'alias': 'grocery', 'title': 'Grocery'}]",[],103,1
656,Goodfellas Pizzeria of LIC,40.75334,-73.93716,11101,4.5,"[{'alias': 'pizza', 'title': 'Pizza'}]",['delivery'],23,0
657,Caf? Paulette,40.68960941,-73.97591736,11217,3.5,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","['pickup', 'delivery']",190,0
658,Wafels and Dinges,40.73294,-74.01001,10014,3,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",101,0
659,46 Mott Rookies,40.71521,-73.99861,10013,4.5,"[{'alias': 'cantonese', 'title': 'Cantonese'}]",[],86,0
660,Shopsin's,40.718595,-73.988157,10002,4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",['delivery'],141,0
661,The Landing At Pier 45,40.7331658,-74.010753,10014,4.5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'pizza', 'title': 'Pizza'}]",[],101,0
662,Triple D's,40.6736622,-73.9627911,11238,4.5,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",[],3,0
663,Otafuku,40.72925052,-73.98579597,10003,3.5,"[{'alias': 'japanese', 'title': 'Japanese'}]",['delivery'],109,0
664,Harper's Bread House Inc.,40.71771,-73.99303,10002,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],62,0
665,Blue?? Roadside,40.7204904,-74.037296,7302,4,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",[],121,0
666,The Green Place Nigeria Restaurant,40.677021,-73.911163,11233,3.5,"[{'alias': 'african', 'title': 'African'}]",['delivery'],25,0
667,The Kedai Nasi,40.67170334,-73.93540192,11213,5,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",[],156,0
668,Heidi's House By The Side Of The Road,40.772189,-73.955029,10075,4.5,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",['delivery'],177,0
669,71 NY Halal Food,40.75836295,-73.97056367,10022,5,"[{'alias': 'halal', 'title': 'Halal'}]",[],66,0
670,Peking BBQ,40.7457277,-73.9062112,11377,4,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'bbq', 'title': 'Barbeque'}]",['delivery'],48,1
671,Mighty Pita,40.7367695,-73.97887495,10010,4,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'burgers', 'title': 'Burgers'}]","['pickup', 'delivery']",2,0
672,Mad Tropical,40.7024142,-73.9266295,11237,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","['pickup', 'delivery']",32,1
673,Peasant Stock,40.718045,-73.988052,10002,4.5,"[{'alias': 'soup', 'title': 'Soup'}]",[],141,0
674,Jerk Shack Caribbean Food Truck,40.6340762,-74.1230641,10301,5,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","['pickup', 'delivery']",152,1
675,Pita Point,40.68178,-73.90916,11233,5,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",['delivery'],25,0
676,Footprints Cafe,40.6787089,-73.9498561,11216,3.5,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",[],163,0
677,Los Perros De Chucho,40.755028,-73.9215679,11101,4.5,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cafes', 'title': 'Cafes'}]","['pickup', 'delivery']",72,0
678,Manna One,40.712642,-73.996864,10038,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",['delivery'],62,0
679,Suede,40.64455,-73.92342,11203,3.5,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","['pickup', 'delivery']",43,0
680,Rosa Deli & Grocery,40.722675,-73.977035,10009,5,"[{'alias': 'grocery', 'title': 'Grocery'}]",[],154,0
681,Rosario Pizza,40.6941599,-73.91848,11221,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",['delivery'],75,0
682,65 Market Place,40.7071762,-74.01235,10006,3,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",[],147,0
683,Mamacita's Restaurant,40.825455,-73.8899,10459,3,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}]","['pickup', 'delivery']",42,0
684,Hardee On Utica,40.67168333,-73.93059026,11213,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],156,0
685,Fuku,40.751254,-73.9424834,11101,1,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",['delivery'],23,0
686,Kolkata Chai Cafe,40.72291487,-73.98321707,10009,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}]",['delivery'],154,0
687,Daily Provisions,40.72924,-74.00369,10014,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}]",['delivery'],33,0
688,BBF,40.72193,-73.98753,10002,3.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",[],141,0
689,King's Cafe,40.718911,-73.985268,10002,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",38,0
690,Tiny's & The Bar Upstairs,40.716698,-74.00816,10013,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","['pickup', 'delivery']",125,0
691,Jaew Hon New York,40.7464487,-73.8938216,11372,4.5,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]","['pickup', 'delivery']",4,0
692,The Food Box,40.741419,-73.936128,11101,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],23,1
693,Cantina Taqueria & Tequila Bar,40.80033899,-73.95497595,10026,4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","['pickup', 'delivery']",28,0
694,Westside Coffee Shop,40.72009083,-74.00366469,10013,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",194,0
695,Paisley,40.722387,-74.0095662,10013,4.5,"[{'alias': 'indpak', 'title': 'Indian'}]","['pickup', 'delivery']",125,0
696,Samurice,40.71891348,-74.00107618,10013,3.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'food_court', 'title': 'Food Court'}]",['delivery'],194,1
697,Trinidad Golden Place Restaurant,40.6718291,-73.95052532,11216,4.5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'trinidadian', 'title': 'Trinidadian'}]",['delivery'],145,0
698,Bar Camillo,40.68653,-73.9444,11216,4.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","['pickup', 'delivery']",163,0
699,Bar Camillo,40.68653,-73.9444,11216,4.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","['pickup', 'delivery']",163,0
700,Rex,40.768818,-73.988525,10019,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",['delivery'],90,0
701,Taqueria Mobil,40.698995,-73.910912,11237,5,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",['delivery'],130,0
702,Savino's Quality Pasta,40.71525574,-73.94670105,11211,4.5,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}]",[],14,0
703,"Tacos, Twins and Trains Taco Cart",40.7056431,-73.9333922,11206,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",[],103,0
704,Abilene,40.67892939,-73.9977479,11231,3.5,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",['delivery'],59,0
705,Mr. Khao Man Gai,40.7467196,-73.8923393,11372,4.5,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'hainan', 'title': 'Hainan'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],4,0
706,Levain Bakery,40.71591,-73.95924,11211,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",['delivery'],140,0
707,Mama??,40.755723,-73.941751,11101,4.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'spanish', 'title': 'Spanish'}]",[],23,0
708,Jerk Pit,40.65987667,-73.9503474,11225,3.5,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",[],191,0
709,Kuya's Lechon,40.73466,-73.882046,11373,3.5,"[{'alias': 'filipino', 'title': 'Filipino'}]",['delivery'],118,0
710,El Olomega,40.6721316,-74.004183,11231,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'latin', 'title': 'Latin American'}]",[],59,0
711,Japan Premium Beef,40.7264282,-73.9922083,10012,5,"[{'alias': 'meats', 'title': 'Meat Shops'}]",[],109,0
712,Barbuto,40.73885,-74.00932,10014,4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",[],122,0
713,Delicacy,40.754207,-73.979179,10017,3.5,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","['pickup', 'delivery']",88,0
714,Nostrand Coffee Roasters,40.68942,-73.9706,11205,4.5,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",['delivery'],73,0
715,Snow Wolf,40.709947,-73.968606,11249,3.5,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",[],39,0
716,Joor Chicken & Frozen Desserts,40.712757,-73.990303,10002,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'desserts', 'title': 'Desserts'}]","['pickup', 'delivery']",62,0
717,The Black Flamingo,40.67908468,-74.0106728,11231,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",['delivery'],91,0
718,The Tavern by WS,40.7551434,-74.0022535,10001,4.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",[],150,0
719,Acuario Cafe,40.75426,-73.99272,10018,4,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'dominican', 'title': 'Dominican'}]",['delivery'],34,1
720,Brooklyn Brew Shop,40.7040999,-73.9867,11201,5,"[{'alias': 'brewingsupplies', 'title': 'Brewing Supplies'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",[],80,0
721,Kazi Halal,40.69164658,-73.99127197,11201,4.5,"[{'alias': 'halal', 'title': 'Halal'}]",['delivery'],19,0
722,Taiki,40.68454335,-73.98377754,11217,4.5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",40,0
723,Brooklyn Hots,40.68748327,-73.96018057,11238,5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],11,0
724,Seaport Food Lab,40.7054623,-74.0016428,10038,4,"[{'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",[],105,0
725,Breakfast Burritos El Donkey,40.74241072,-74.0060658,10011,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],122,0
726,Kustard King,40.698415,-73.99625,11201,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",[],160,0
